age,education,default,balance,housing,loan,campaign,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,contact_telephone,contact_nan
-0.2222222222222222,1,0,0.4349677872661601,1,0,1.0,0.41503749927884365,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2777777777777778,2,0,-0.3991768036200831,1,1,0.0,-0.5849625007211564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.16666666666666666,3,0,-0.8251559456280155,0,0,2.7095112913514536,0.9999999999999999,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2222222222222222,3,0,-1.1118985171244762,1,0,1.0,0.41503749927884365,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3888888888888889,2,0,-0.056579806909327124,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.3888888888888889,3,0,0.07785272072749413,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.16666666666666666,2,0,-0.23339986112923355,1,0,0.0,0.41503749927884365,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-0.16666666666666666,2,0,0.48988819056699967,1,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05555555555555555,2,0,0.784351049780232,1,0,0.0,-0.5849625007211564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5555555555555556,1,0,-3.469956067214735,1,0,1.0,-0.5849625007211564,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.2777777777777778,2,0,1.8273280558053147,0,0,0.0,0.41503749927884365,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2777777777777778,2,0,-0.3613952299206796,1,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.05555555555555555,2,0,0.41801322779152295,1,1,0.0,-0.5849625007211564,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.3333333333333333,3,0,0.6322600951765006,1,0,0.0,0.41503749927884365,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.16666666666666666,2,0,-3.469956067214735,0,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.6111111111111112,1,0,0.12024689560955873,1,1,1.0,0.7369655941662059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2777777777777778,2,0,1.0270650049494952,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.16666666666666666,3,0,0.4496604093537279,1,0,0.0,-0.5849625007211564,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.16666666666666666,2,0,0.8609570693053494,1,0,1.7095112913514543,-0.5849625007211564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.16666666666666666,3,0,0.5398157084508476,1,0,3.089693646737102,0.7369655941662059,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4444444444444444,2,0,-0.650538575486885,1,0,0.0,0.7369655941662059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2222222222222222,3,0,1.2588012167945821,0,0,0.0,0.9999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.4444444444444444,2,0,1.196430545899553,1,1,3.089693646737102,0.41503749927884365,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.2777777777777778,2,0,-2.4004743061777494,1,0,0.0,0.41503749927884365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2777777777777778,2,0,0.43631982953273585,1,0,1.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.16666666666666666,3,0,0.5204627596893031,1,1,3.419022582702908,0.41503749927884365,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.1111111111111111,2,0,-0.08655540274940379,1,0,2.7095112913514536,1.5849625007211563,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.4444444444444444,3,0,-1.1842135286408235,1,0,0.0,-0.5849625007211564,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.16666666666666666,3,0,-0.40747288421889977,1,0,1.0,0.7369655941662059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3888888888888889,2,0,0.6067824991877169,1,0,0.0,-0.5849625007211564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,2,0,1.2112449907250438,0,0,2.7095112913514536,0.9999999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3888888888888889,2,0,-0.19093256026569863,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2222222222222222,3,0,-0.7347187955246285,0,0,0.0,0.41503749927884365,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.3333333333333333,2,0,1.510921971419948,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0555555555555556,1,0,0.12976410145904624,0,0,1.7095112913514543,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.8888888888888888,3,0,0.4531638787737715,0,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3888888888888889,3,0,0.6462615433934012,0,0,0.0,0.7369655941662059,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1111111111111111,3,0,1.060013902557949,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.16666666666666666,3,0,0.9996578216007969,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.4444444444444444,1,0,-1.1508939391757502,0,0,1.0,-0.5849625007211564,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2777777777777778,2,0,0.18719879111678175,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.4444444444444444,3,0,-3.469956067214735,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5,2,0,-3.469956067214735,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,2,0,-0.18532429829472985,0,1,0.0,-0.5849625007211564,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7777777777777778,2,0,-0.5690783656161268,1,0,1.0,0.41503749927884365,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.3888888888888889,3,0,0.043072925491982564,0,0,3.089693646737102,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.5,2,0,-0.17701776883415216,0,0,3.089693646737102,-0.5849625007211564,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3333333333333333,2,0,0.3406872305617497,1,0,1.0,-0.5849625007211564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1111111111111111,2,0,0.19213433978113248,1,0,2.7095112913514536,2.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6111111111111112,2,0,0.2723253282197787,0,0,3.419022582702908,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5555555555555556,2,0,0.5709816192589386,0,0,1.7095112913514543,0.41503749927884365,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.1666666666666667,3,0,0.8855506318131855,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6111111111111112,2,0,1.026142332817532,0,0,1.7095112913514543,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.3333333333333333,3,0,0.06738373935560292,0,0,0.0,-0.5849625007211564,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0.5,2,0,1.0182364426926427,0,1,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.16666666666666666,3,0,1.4374141364398478,1,0,0.0,0.41503749927884365,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.1111111111111111,3,0,0.07264315656450046,1,1,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.4444444444444444,3,0,0.9132644177201343,1,0,1.0,-0.5849625007211564,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.1111111111111111,2,0,0.9531704157411369,1,0,1.7095112913514543,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2777777777777778,3,0,0.36479197606999153,0,0,1.0,0.7369655941662059,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.1111111111111111,2,0,-0.4012391133726799,1,1,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.8333333333333334,2,0,0.09904288978071223,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3333333333333333,2,0,-0.3443665213536619,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.3888888888888889,3,0,0.39423768233078094,1,0,0.0,0.41503749927884365,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.4444444444444444,2,0,-0.2288513807891873,1,0,0.0,0.41503749927884365,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5,2,0,-0.25040727708412236,1,1,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.05555555555555555,1,0,-0.9968386044724852,1,0,0.0,0.7369655941662059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.3333333333333333,2,0,-3.088998977452416,0,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4444444444444444,2,0,-0.08655540274940379,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5,2,0,-0.7947352619228372,0,0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,2,0,0.17430003967599988,1,0,0.0,-0.5849625007211564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,2,0,-0.5080958154673376,1,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.05555555555555555,2,0,-0.03176516487034858,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9444444444444444,2,0,-2.485196275795278,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3888888888888889,2,0,0.3779628621245393,1,1,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05555555555555555,2,0,-3.469956067214735,0,0,0.0,0.41503749927884365,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7777777777777778,2,0,-0.37304806722513945,0,1,0.0,0.41503749927884365,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.1111111111111111,1,0,-0.2228447100264395,0,0,0.0,-0.5849625007211564,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.05555555555555555,3,0,0.4372193467616645,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8333333333333334,3,0,-0.109846358510218,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.6666666666666666,2,0,0.9735284803141501,0,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.7222222222222222,2,0,0.5461181609000942,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5,2,0,-0.5364189623015356,1,0,0.0,0.7369655941662059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6111111111111112,2,0,-0.08655540274940379,1,0,0.0,-0.5849625007211564,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.05555555555555555,2,0,-0.046735873829746435,1,0,1.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1111111111111111,2,0,-0.8207056791738973,1,0,0.0,0.41503749927884365,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3888888888888889,3,0,-0.1359933115374436,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5555555555555556,2,0,0.02624697150548726,1,0,0.0,-0.5849625007211564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3888888888888889,1,0,-0.5006180823727575,0,0,0.0,-0.5849625007211564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1111111111111112,2,0,0.3809579916306986,1,0,0.0,0.7369655941662059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2222222222222223,2,0,-0.23645322956140566,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1111111111111111,3,0,-0.9500354553784449,1,1,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.1111111111111111,2,0,-0.08655540274940379,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8888888888888888,2,0,-0.038131316019152636,1,0,0.0,0.41503749927884365,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.1111111111111111,2,0,-0.045652908150892346,1,0,0.0,1.4150374992788435,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.05555555555555555,2,0,0.05939902403763883,1,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.3888888888888889,2,0,-1.3777956942348037,0,0,2.7095112913514536,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.3333333333333333,2,0,-0.3537617057623098,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.5,2,0,0.030972752162479664,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2222222222222222,2,0,-0.08655540274940379,1,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,2,0,-0.3260446612864017,0,1,0.0,-0.5849625007211564,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,3,0,-0.11473176760383792,1,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1111111111111111,1,0,-0.16613414775629354,1,0,0.0,-0.5849625007211564,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2,0,0.18931945575759704,0,0,1.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.1111111111111111,2,0,-0.018219713857764483,1,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1.0,2,0,0.09821078530050682,1,0,0.0,0.41503749927884365,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.05555555555555555,2,0,-0.6313643668464405,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8333333333333334,2,0,-0.07795915167553817,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3888888888888889,2,0,-0.08655540274940379,1,0,0.0,-0.5849625007211564,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.5555555555555556,2,0,-1.2983331418261728,1,1,0.0,-0.5849625007211564,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.5,2,0,-1.9461277081654607,0,0,0.0,0.7369655941662059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8333333333333334,1,0,0.2032518850609442,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.8888888888888888,2,0,-0.017191453680951665,1,0,0.0,0.7369655941662059,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,2,0,-0.08655540274940379,1,0,0.0,-0.5849625007211564,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8888888888888888,2,0,0.1460326648144707,1,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.3888888888888889,2,0,-0.12090023756431684,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2222222222222222,3,0,-0.2712099458913243,1,0,3.089693646737102,0.41503749927884365,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,2,0,1.5266224478758756,0,0,0.0,-0.5849625007211564,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3888888888888889,3,0,-2.485196275795278,0,1,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6666666666666666,3,0,-3.469956067214735,0,1,0.0,-0.5849625007211564,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.05555555555555555,2,0,-2.152061065546923,0,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,2,0,-0.3518697765130355,1,0,0.0,-0.5849625007211564,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9444444444444444,1,0,0.06561935612541157,0,1,0.0,-0.5849625007211564,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.2777777777777778,3,0,-0.08256802484067552,1,0,0.0,0.41503749927884365,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.1111111111111111,2,0,-0.04890822805790463,1,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.2222222222222222,2,0,-1.3090054170432492,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05555555555555555,3,0,-0.08655540274940379,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3888888888888889,3,0,-0.08256802484067552,1,1,2.2598510045646623,0.7369655941662059,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.2222222222222223,1,0,-0.6313643668464405,1,1,1.0,-0.5849625007211564,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0555555555555556,2,0,-2.1042391860329595,0,0,0.0,0.41503749927884365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6111111111111112,2,0,-0.23492442494784793,1,0,1.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.05555555555555555,3,0,-1.2196842163673052,1,1,0.0,-0.5849625007211564,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.5555555555555556,2,0,-0.32784960512270966,1,1,0.0,0.7369655941662059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6111111111111112,3,0,-0.7234636942675774,0,1,0.0,0.7369655941662059,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.16666666666666666,2,0,0.07351485366109656,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.2777777777777778,2,0,0.3839368872928969,1,0,1.7095112913514543,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5555555555555556,2,1,-0.08655540274940379,1,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2777777777777778,2,0,0.0439927665505293,1,0,0.0,-0.5849625007211564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,2,0,-0.9173760520638543,1,0,0.0,0.41503749927884365,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.3888888888888889,2,0,0.19283581390851046,1,0,1.0,-0.5849625007211564,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.3333333333333333,2,0,-0.10741984285039229,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.05555555555555555,2,0,-0.059900692566991834,1,0,1.0,0.41503749927884365,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.2222222222222223,2,0,-0.34810534464422294,0,1,2.7095112913514536,0.7369655941662059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3333333333333333,3,0,0.7089094984338248,0,0,0.0,-0.5849625007211564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.05555555555555555,3,0,-0.4787766028527991,1,1,1.0,-0.5849625007211564,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
